day,price,sub_category,main_category
2017-05-10,9650,Beras Kualitas Bawah 2,Beras
2017-05-12,9650,Beras Kualitas Bawah 2,Beras
2017-05-15,9650,Beras Kualitas Bawah 2,Beras
2017-05-16,9650,Beras Kualitas Bawah 2,Beras
2017-05-17,9650,Beras Kualitas Bawah 2,Beras
2017-05-18,9650,Beras Kualitas Bawah 2,Beras
2017-05-19,9650,Beras Kualitas Bawah 2,Beras
2017-05-22,9650,Beras Kualitas Bawah 2,Beras
2017-05-23,9650,Beras Kualitas Bawah 2,Beras
2017-05-24,9650,Beras Kualitas Bawah 2,Beras
2017-05-26,9650,Beras Kualitas Bawah 2,Beras
2017-05-29,9650,Beras Kualitas Bawah 2,Beras
2017-05-30,9650,Beras Kualitas Bawah 2,Beras
2017-05-31,9650,Beras Kualitas Bawah 2,Beras
2017-06-02,9650,Beras Kualitas Bawah 2,Beras
2017-06-05,9700,Beras Kualitas Bawah 2,Beras
2017-06-06,9700,Beras Kualitas Bawah 2,Beras
2017-06-07,9700,Beras Kualitas Bawah 2,Beras
2017-06-08,9700,Beras Kualitas Bawah 2,Beras
2017-06-09,9700,Beras Kualitas Bawah 2,Beras
2017-06-12,9700,Beras Kualitas Bawah 2,Beras
2017-06-13,9700,Beras Kualitas Bawah 2,Beras
2017-06-14,9700,Beras Kualitas Bawah 2,Beras
2017-06-15,9650,Beras Kualitas Bawah 2,Beras
2017-06-16,9700,Beras Kualitas Bawah 2,Beras
2017-06-19,9700,Beras Kualitas Bawah 2,Beras
2017-06-20,9700,Beras Kualitas Bawah 2,Beras
2017-06-21,9700,Beras Kualitas Bawah 2,Beras
2017-06-22,9850,Beras Kualitas Bawah 2,Beras
2017-06-23,7700,Beras Kualitas Bawah 2,Beras
2017-07-03,9850,Beras Kualitas Bawah 2,Beras
2017-07-04,9650,Beras Kualitas Bawah 2,Beras
2017-07-05,9650,Beras Kualitas Bawah 2,Beras
2017-07-06,9650,Beras Kualitas Bawah 2,Beras
2017-07-07,9650,Beras Kualitas Bawah 2,Beras
2017-07-10,9650,Beras Kualitas Bawah 2,Beras
2017-07-11,9650,Beras Kualitas Bawah 2,Beras
2017-07-12,9650,Beras Kualitas Bawah 2,Beras
2017-07-13,9650,Beras Kualitas Bawah 2,Beras
2017-07-14,9650,Beras Kualitas Bawah 2,Beras
2017-07-17,9650,Beras Kualitas Bawah 2,Beras
2017-07-18,9650,Beras Kualitas Bawah 2,Beras
2017-07-19,9650,Beras Kualitas Bawah 2,Beras
2017-07-20,9600,Beras Kualitas Bawah 2,Beras
2017-07-21,9650,Beras Kualitas Bawah 2,Beras
2017-07-24,9650,Beras Kualitas Bawah 2,Beras
2017-07-25,9650,Beras Kualitas Bawah 2,Beras
2017-07-26,9650,Beras Kualitas Bawah 2,Beras
2017-07-27,9650,Beras Kualitas Bawah 2,Beras
2017-07-28,9650,Beras Kualitas Bawah 2,Beras
2017-07-31,9650,Beras Kualitas Bawah 2,Beras
2017-08-01,9650,Beras Kualitas Bawah 2,Beras
2017-08-02,9650,Beras Kualitas Bawah 2,Beras
2017-08-03,9650,Beras Kualitas Bawah 2,Beras
2017-08-04,9950,Beras Kualitas Bawah 2,Beras
2017-08-07,9650,Beras Kualitas Bawah 2,Beras
2017-08-08,9650,Beras Kualitas Bawah 2,Beras
2017-08-09,9650,Beras Kualitas Bawah 2,Beras
2017-08-10,9650,Beras Kualitas Bawah 2,Beras
2017-08-11,9650,Beras Kualitas Bawah 2,Beras
2017-08-14,9650,Beras Kualitas Bawah 2,Beras
2017-08-15,9650,Beras Kualitas Bawah 2,Beras
2017-08-16,9650,Beras Kualitas Bawah 2,Beras
2017-08-18,9650,Beras Kualitas Bawah 2,Beras
2017-08-21,9650,Beras Kualitas Bawah 2,Beras
2017-08-22,9650,Beras Kualitas Bawah 2,Beras
2017-08-23,9650,Beras Kualitas Bawah 2,Beras
2017-08-24,9750,Beras Kualitas Bawah 2,Beras
2017-08-25,9650,Beras Kualitas Bawah 2,Beras
2017-08-28,9700,Beras Kualitas Bawah 2,Beras
2017-08-29,9700,Beras Kualitas Bawah 2,Beras
2017-08-30,9700,Beras Kualitas Bawah 2,Beras
2017-08-31,9700,Beras Kualitas Bawah 2,Beras
2017-09-04,9700,Beras Kualitas Bawah 2,Beras
2017-09-05,9700,Beras Kualitas Bawah 2,Beras
2017-09-06,9700,Beras Kualitas Bawah 2,Beras
2017-09-07,9700,Beras Kualitas Bawah 2,Beras
2017-09-08,9700,Beras Kualitas Bawah 2,Beras
2017-09-11,9750,Beras Kualitas Bawah 2,Beras
2017-09-12,9750,Beras Kualitas Bawah 2,Beras
2017-09-13,9750,Beras Kualitas Bawah 2,Beras
2017-09-14,9750,Beras Kualitas Bawah 2,Beras
2017-09-15,9750,Beras Kualitas Bawah 2,Beras
2017-09-18,9750,Beras Kualitas Bawah 2,Beras
2017-09-19,9750,Beras Kualitas Bawah 2,Beras
2017-09-20,9750,Beras Kualitas Bawah 2,Beras
2017-09-22,9750,Beras Kualitas Bawah 2,Beras
2017-09-25,9750,Beras Kualitas Bawah 2,Beras
2017-09-26,9750,Beras Kualitas Bawah 2,Beras
2017-09-27,9750,Beras Kualitas Bawah 2,Beras
2017-09-28,9850,Beras Kualitas Bawah 2,Beras
2017-09-29,9800,Beras Kualitas Bawah 2,Beras
2017-10-02,9750,Beras Kualitas Bawah 2,Beras
2017-10-03,9700,Beras Kualitas Bawah 2,Beras
2017-10-04,9800,Beras Kualitas Bawah 2,Beras
2017-10-05,9800,Beras Kualitas Bawah 2,Beras
2017-10-06,9800,Beras Kualitas Bawah 2,Beras
2017-10-09,9800,Beras Kualitas Bawah 2,Beras
2017-10-10,9800,Beras Kualitas Bawah 2,Beras
2017-10-11,9800,Beras Kualitas Bawah 2,Beras
2017-10-12,9800,Beras Kualitas Bawah 2,Beras
2017-10-13,9800,Beras Kualitas Bawah 2,Beras
2017-10-16,9850,Beras Kualitas Bawah 2,Beras
2017-10-17,9850,Beras Kualitas Bawah 2,Beras
2017-10-18,9900,Beras Kualitas Bawah 2,Beras
2017-10-19,9900,Beras Kualitas Bawah 2,Beras
2017-10-20,9900,Beras Kualitas Bawah 2,Beras
2017-10-23,9800,Beras Kualitas Bawah 2,Beras
2017-10-24,9850,Beras Kualitas Bawah 2,Beras
2017-10-25,9850,Beras Kualitas Bawah 2,Beras
2017-10-26,9900,Beras Kualitas Bawah 2,Beras
2017-10-27,9850,Beras Kualitas Bawah 2,Beras
2017-10-30,9850,Beras Kualitas Bawah 2,Beras
2017-10-31,9850,Beras Kualitas Bawah 2,Beras
2017-11-01,9850,Beras Kualitas Bawah 2,Beras
2017-11-02,9900,Beras Kualitas Bawah 2,Beras
2017-11-03,9900,Beras Kualitas Bawah 2,Beras
2017-11-06,9900,Beras Kualitas Bawah 2,Beras
2017-11-07,10000,Beras Kualitas Bawah 2,Beras
2017-11-08,9850,Beras Kualitas Bawah 2,Beras
2017-11-09,9900,Beras Kualitas Bawah 2,Beras
2017-11-10,9900,Beras Kualitas Bawah 2,Beras
2017-11-13,9900,Beras Kualitas Bawah 2,Beras
2017-11-14,9950,Beras Kualitas Bawah 2,Beras
2017-11-15,10000,Beras Kualitas Bawah 2,Beras
2017-11-16,9950,Beras Kualitas Bawah 2,Beras
2017-11-17,9950,Beras Kualitas Bawah 2,Beras
2017-11-20,9950,Beras Kualitas Bawah 2,Beras
2017-11-21,9950,Beras Kualitas Bawah 2,Beras
2017-11-22,9950,Beras Kualitas Bawah 2,Beras
2017-11-23,9950,Beras Kualitas Bawah 2,Beras
2017-11-24,9950,Beras Kualitas Bawah 2,Beras
2017-11-27,9950,Beras Kualitas Bawah 2,Beras
2017-11-28,9950,Beras Kualitas Bawah 2,Beras
2017-11-29,10000,Beras Kualitas Bawah 2,Beras
2017-11-30,9950,Beras Kualitas Bawah 2,Beras
2017-12-01,8400,Beras Kualitas Bawah 2,Beras
2017-12-04,10000,Beras Kualitas Bawah 2,Beras
2017-12-05,10000,Beras Kualitas Bawah 2,Beras
2017-12-06,9950,Beras Kualitas Bawah 2,Beras
2017-12-07,10000,Beras Kualitas Bawah 2,Beras
2017-12-08,10000,Beras Kualitas Bawah 2,Beras
2017-12-11,10050,Beras Kualitas Bawah 2,Beras
2017-12-12,10050,Beras Kualitas Bawah 2,Beras
2017-12-13,10050,Beras Kualitas Bawah 2,Beras
2017-12-14,10100,Beras Kualitas Bawah 2,Beras
2017-12-15,10050,Beras Kualitas Bawah 2,Beras
2017-12-18,10100,Beras Kualitas Bawah 2,Beras
2017-12-19,10100,Beras Kualitas Bawah 2,Beras
2017-12-20,10100,Beras Kualitas Bawah 2,Beras
2017-12-21,10150,Beras Kualitas Bawah 2,Beras
2017-12-22,10100,Beras Kualitas Bawah 2,Beras
2017-12-27,10200,Beras Kualitas Bawah 2,Beras
2017-12-28,10200,Beras Kualitas Bawah 2,Beras
2017-12-29,10200,Beras Kualitas Bawah 2,Beras
2017-01-03,11350,Beras Kualitas Medium 1,Beras
2017-01-04,11350,Beras Kualitas Medium 1,Beras
2017-01-05,11350,Beras Kualitas Medium 1,Beras
2017-01-06,11350,Beras Kualitas Medium 1,Beras
2017-01-09,11400,Beras Kualitas Medium 1,Beras
2017-01-10,11400,Beras Kualitas Medium 1,Beras
2017-01-11,11350,Beras Kualitas Medium 1,Beras
2017-01-12,11350,Beras Kualitas Medium 1,Beras
2017-01-13,11350,Beras Kualitas Medium 1,Beras
2017-01-16,11350,Beras Kualitas Medium 1,Beras
2017-01-17,11400,Beras Kualitas Medium 1,Beras
2017-01-18,11400,Beras Kualitas Medium 1,Beras
2017-01-19,11400,Beras Kualitas Medium 1,Beras
2017-01-20,11400,Beras Kualitas Medium 1,Beras
2017-01-23,11400,Beras Kualitas Medium 1,Beras
2017-01-24,11400,Beras Kualitas Medium 1,Beras
2017-01-25,11600,Beras Kualitas Medium 1,Beras
2017-01-26,11400,Beras Kualitas Medium 1,Beras
2017-01-27,11350,Beras Kualitas Medium 1,Beras
2017-01-30,11400,Beras Kualitas Medium 1,Beras
2017-01-31,11400,Beras Kualitas Medium 1,Beras
2017-02-01,11350,Beras Kualitas Medium 1,Beras
2017-02-02,11350,Beras Kualitas Medium 1,Beras
2017-02-03,11350,Beras Kualitas Medium 1,Beras
2017-02-06,11350,Beras Kualitas Medium 1,Beras
2017-02-07,11350,Beras Kualitas Medium 1,Beras
2017-02-08,11350,Beras Kualitas Medium 1,Beras
2017-02-09,11300,Beras Kualitas Medium 1,Beras
2017-02-10,11350,Beras Kualitas Medium 1,Beras
2017-02-13,11350,Beras Kualitas Medium 1,Beras
2017-02-14,11350,Beras Kualitas Medium 1,Beras
2017-02-15,11200,Beras Kualitas Medium 1,Beras
2017-02-16,11350,Beras Kualitas Medium 1,Beras
2017-02-17,11350,Beras Kualitas Medium 1,Beras
2017-02-20,11350,Beras Kualitas Medium 1,Beras
2017-02-21,11400,Beras Kualitas Medium 1,Beras
2017-02-22,11350,Beras Kualitas Medium 1,Beras
2017-02-23,11350,Beras Kualitas Medium 1,Beras
2017-02-24,11350,Beras Kualitas Medium 1,Beras
2017-02-27,11350,Beras Kualitas Medium 1,Beras
2017-02-28,11400,Beras Kualitas Medium 1,Beras
2017-03-01,11350,Beras Kualitas Medium 1,Beras
2017-03-02,11350,Beras Kualitas Medium 1,Beras
2017-03-03,11350,Beras Kualitas Medium 1,Beras
2017-03-06,11350,Beras Kualitas Medium 1,Beras
2017-03-07,11350,Beras Kualitas Medium 1,Beras
2017-03-08,11350,Beras Kualitas Medium 1,Beras
2017-03-09,11350,Beras Kualitas Medium 1,Beras
2017-03-10,11350,Beras Kualitas Medium 1,Beras
2017-03-13,11300,Beras Kualitas Medium 1,Beras
2017-03-14,11300,Beras Kualitas Medium 1,Beras
2017-03-15,11300,Beras Kualitas Medium 1,Beras
2017-03-16,11300,Beras Kualitas Medium 1,Beras
2017-03-17,11300,Beras Kualitas Medium 1,Beras
2017-03-20,11300,Beras Kualitas Medium 1,Beras
2017-03-21,11300,Beras Kualitas Medium 1,Beras
2017-03-22,11300,Beras Kualitas Medium 1,Beras
2017-03-23,11300,Beras Kualitas Medium 1,Beras
2017-03-24,11250,Beras Kualitas Medium 1,Beras
2017-03-27,11300,Beras Kualitas Medium 1,Beras
2017-03-29,11300,Beras Kualitas Medium 1,Beras
2017-03-30,11250,Beras Kualitas Medium 1,Beras
2017-03-31,11250,Beras Kualitas Medium 1,Beras
2017-04-03,11250,Beras Kualitas Medium 1,Beras
2017-04-04,11250,Beras Kualitas Medium 1,Beras
2017-04-05,11300,Beras Kualitas Medium 1,Beras
2017-04-06,11250,Beras Kualitas Medium 1,Beras
2017-04-07,11250,Beras Kualitas Medium 1,Beras
2017-04-10,11250,Beras Kualitas Medium 1,Beras
2017-04-11,11250,Beras Kualitas Medium 1,Beras
2017-04-12,11250,Beras Kualitas Medium 1,Beras
2017-04-13,11250,Beras Kualitas Medium 1,Beras
2017-04-17,11250,Beras Kualitas Medium 1,Beras
2017-04-18,11250,Beras Kualitas Medium 1,Beras
2017-04-19,11250,Beras Kualitas Medium 1,Beras
2017-04-20,11250,Beras Kualitas Medium 1,Beras
2017-04-21,11250,Beras Kualitas Medium 1,Beras
2017-04-25,11250,Beras Kualitas Medium 1,Beras
2017-04-26,11250,Beras Kualitas Medium 1,Beras
2017-04-27,11250,Beras Kualitas Medium 1,Beras
2017-04-28,11250,Beras Kualitas Medium 1,Beras
2017-05-02,11250,Beras Kualitas Medium 1,Beras
2017-05-03,11250,Beras Kualitas Medium 1,Beras
2017-05-04,11250,Beras Kualitas Medium 1,Beras
2017-05-05,11250,Beras Kualitas Medium 1,Beras
2017-05-08,11250,Beras Kualitas Medium 1,Beras
2017-05-09,11250,Beras Kualitas Medium 1,Beras
2017-05-10,11250,Beras Kualitas Medium 1,Beras
2017-05-12,11250,Beras Kualitas Medium 1,Beras
2017-05-15,11250,Beras Kualitas Medium 1,Beras
2017-05-16,11250,Beras Kualitas Medium 1,Beras
2017-05-17,11250,Beras Kualitas Medium 1,Beras
2017-05-18,11250,Beras Kualitas Medium 1,Beras
2017-05-19,11250,Beras Kualitas Medium 1,Beras
2017-05-22,11250,Beras Kualitas Medium 1,Beras
2017-05-23,11250,Beras Kualitas Medium 1,Beras
2017-05-24,11250,Beras Kualitas Medium 1,Beras
2017-05-26,11250,Beras Kualitas Medium 1,Beras
2017-05-29,11300,Beras Kualitas Medium 1,Beras
2017-05-30,11300,Beras Kualitas Medium 1,Beras
2017-05-31,11300,Beras Kualitas Medium 1,Beras
2017-06-02,11300,Beras Kualitas Medium 1,Beras
2017-06-05,11350,Beras Kualitas Medium 1,Beras
2017-06-06,11350,Beras Kualitas Medium 1,Beras
2017-06-07,11350,Beras Kualitas Medium 1,Beras
2017-06-08,11300,Beras Kualitas Medium 1,Beras
2017-06-09,11350,Beras Kualitas Medium 1,Beras
2017-06-12,11350,Beras Kualitas Medium 1,Beras
2017-06-13,11350,Beras Kualitas Medium 1,Beras
2017-06-14,11350,Beras Kualitas Medium 1,Beras
2017-06-15,11300,Beras Kualitas Medium 1,Beras
2017-06-16,11350,Beras Kualitas Medium 1,Beras
2017-06-19,11300,Beras Kualitas Medium 1,Beras
2017-06-20,11350,Beras Kualitas Medium 1,Beras
2017-06-21,11350,Beras Kualitas Medium 1,Beras
2017-06-22,11350,Beras Kualitas Medium 1,Beras
2017-06-23,9650,Beras Kualitas Medium 1,Beras
2017-07-03,11300,Beras Kualitas Medium 1,Beras
2017-07-04,11300,Beras Kualitas Medium 1,Beras
2017-07-05,11550,Beras Kualitas Medium 1,Beras
2017-07-06,11350,Beras Kualitas Medium 1,Beras
2017-07-07,11300,Beras Kualitas Medium 1,Beras
2017-07-10,11300,Beras Kualitas Medium 1,Beras
2017-07-11,11300,Beras Kualitas Medium 1,Beras
2017-07-12,11300,Beras Kualitas Medium 1,Beras
2017-07-13,11300,Beras Kualitas Medium 1,Beras
2017-07-14,11300,Beras Kualitas Medium 1,Beras
2017-07-17,11300,Beras Kualitas Medium 1,Beras
2017-07-18,11300,Beras Kualitas Medium 1,Beras
2017-07-19,11300,Beras Kualitas Medium 1,Beras
2017-07-20,11250,Beras Kualitas Medium 1,Beras
2017-07-21,11300,Beras Kualitas Medium 1,Beras
2017-07-24,11300,Beras Kualitas Medium 1,Beras
2017-07-25,11300,Beras Kualitas Medium 1,Beras
2017-07-26,11300,Beras Kualitas Medium 1,Beras
2017-07-27,11300,Beras Kualitas Medium 1,Beras
2017-07-28,11300,Beras Kualitas Medium 1,Beras
2017-07-31,11250,Beras Kualitas Medium 1,Beras
2017-08-01,11300,Beras Kualitas Medium 1,Beras
2017-08-02,11250,Beras Kualitas Medium 1,Beras
2017-08-03,11250,Beras Kualitas Medium 1,Beras
2017-08-04,11250,Beras Kualitas Medium 1,Beras
2017-08-07,11250,Beras Kualitas Medium 1,Beras
2017-08-08,11250,Beras Kualitas Medium 1,Beras
2017-08-09,11250,Beras Kualitas Medium 1,Beras
2017-08-10,11250,Beras Kualitas Medium 1,Beras
2017-08-11,11300,Beras Kualitas Medium 1,Beras
2017-08-14,11250,Beras Kualitas Medium 1,Beras
2017-08-15,11250,Beras Kualitas Medium 1,Beras
2017-08-16,11250,Beras Kualitas Medium 1,Beras
2017-08-18,11250,Beras Kualitas Medium 1,Beras
2017-08-21,11250,Beras Kualitas Medium 1,Beras
2017-08-22,11250,Beras Kualitas Medium 1,Beras
2017-08-23,11250,Beras Kualitas Medium 1,Beras
2017-08-24,11200,Beras Kualitas Medium 1,Beras
2017-08-25,11250,Beras Kualitas Medium 1,Beras
2017-08-28,11200,Beras Kualitas Medium 1,Beras
2017-08-29,11250,Beras Kualitas Medium 1,Beras
2017-08-30,11250,Beras Kualitas Medium 1,Beras
2017-08-31,11250,Beras Kualitas Medium 1,Beras
2017-09-04,11250,Beras Kualitas Medium 1,Beras
2017-09-05,11250,Beras Kualitas Medium 1,Beras
2017-09-06,11250,Beras Kualitas Medium 1,Beras
2017-09-07,11250,Beras Kualitas Medium 1,Beras
2017-09-08,11300,Beras Kualitas Medium 1,Beras
2017-09-11,11300,Beras Kualitas Medium 1,Beras
2017-09-12,11250,Beras Kualitas Medium 1,Beras
2017-09-13,11300,Beras Kualitas Medium 1,Beras
2017-09-14,11300,Beras Kualitas Medium 1,Beras
2017-09-15,11300,Beras Kualitas Medium 1,Beras
2017-09-18,11300,Beras Kualitas Medium 1,Beras
2017-09-19,11300,Beras Kualitas Medium 1,Beras
2017-09-20,11300,Beras Kualitas Medium 1,Beras
2017-09-22,11300,Beras Kualitas Medium 1,Beras
2017-09-25,11350,Beras Kualitas Medium 1,Beras
2017-09-26,11350,Beras Kualitas Medium 1,Beras
2017-09-27,11350,Beras Kualitas Medium 1,Beras
2017-09-28,11400,Beras Kualitas Medium 1,Beras
2017-09-29,11400,Beras Kualitas Medium 1,Beras
2017-10-02,11350,Beras Kualitas Medium 1,Beras
2017-10-03,11350,Beras Kualitas Medium 1,Beras
2017-10-04,11350,Beras Kualitas Medium 1,Beras
2017-10-05,11350,Beras Kualitas Medium 1,Beras
2017-10-06,11350,Beras Kualitas Medium 1,Beras
2017-10-09,11400,Beras Kualitas Medium 1,Beras
2017-10-10,11400,Beras Kualitas Medium 1,Beras
2017-10-11,11400,Beras Kualitas Medium 1,Beras
2017-10-12,11400,Beras Kualitas Medium 1,Beras
2017-10-13,11400,Beras Kualitas Medium 1,Beras
2017-10-16,11400,Beras Kualitas Medium 1,Beras
2017-10-17,11400,Beras Kualitas Medium 1,Beras
2017-10-18,11400,Beras Kualitas Medium 1,Beras
2017-10-19,11400,Beras Kualitas Medium 1,Beras
2017-10-20,11400,Beras Kualitas Medium 1,Beras
2017-10-23,11400,Beras Kualitas Medium 1,Beras
2017-10-24,11400,Beras Kualitas Medium 1,Beras
2017-10-25,11400,Beras Kualitas Medium 1,Beras
2017-10-26,11400,Beras Kualitas Medium 1,Beras
2017-10-27,11400,Beras Kualitas Medium 1,Beras
2017-10-30,11450,Beras Kualitas Medium 1,Beras
2017-10-31,11450,Beras Kualitas Medium 1,Beras
2017-11-01,11500,Beras Kualitas Medium 1,Beras
2017-11-02,11450,Beras Kualitas Medium 1,Beras
2017-11-03,11450,Beras Kualitas Medium 1,Beras
2017-11-06,11450,Beras Kualitas Medium 1,Beras
2017-11-07,11500,Beras Kualitas Medium 1,Beras
2017-11-08,11400,Beras Kualitas Medium 1,Beras
2017-11-09,11450,Beras Kualitas Medium 1,Beras
2017-11-10,11450,Beras Kualitas Medium 1,Beras
2017-11-13,11450,Beras Kualitas Medium 1,Beras
2017-11-14,11450,Beras Kualitas Medium 1,Beras
2017-11-15,11500,Beras Kualitas Medium 1,Beras
2017-11-16,11500,Beras Kualitas Medium 1,Beras
2017-11-17,11500,Beras Kualitas Medium 1,Beras
2017-11-20,11500,Beras Kualitas Medium 1,Beras
2017-11-21,11500,Beras Kualitas Medium 1,Beras
2017-11-22,11500,Beras Kualitas Medium 1,Beras
2017-11-23,11500,Beras Kualitas Medium 1,Beras
2017-11-24,11500,Beras Kualitas Medium 1,Beras
2017-11-27,11550,Beras Kualitas Medium 1,Beras
2017-11-28,11550,Beras Kualitas Medium 1,Beras
2017-11-29,11550,Beras Kualitas Medium 1,Beras
2017-11-30,11550,Beras Kualitas Medium 1,Beras
2017-12-01,11250,Beras Kualitas Medium 1,Beras
2017-12-04,11600,Beras Kualitas Medium 1,Beras
2017-12-05,11600,Beras Kualitas Medium 1,Beras
2017-12-06,11550,Beras Kualitas Medium 1,Beras
2017-12-07,11550,Beras Kualitas Medium 1,Beras
2017-12-08,11600,Beras Kualitas Medium 1,Beras
2017-12-11,11600,Beras Kualitas Medium 1,Beras
2017-12-12,11600,Beras Kualitas Medium 1,Beras
2017-12-13,11600,Beras Kualitas Medium 1,Beras
2017-12-14,11600,Beras Kualitas Medium 1,Beras
2017-12-15,11600,Beras Kualitas Medium 1,Beras
2017-12-18,11650,Beras Kualitas Medium 1,Beras
2017-12-19,11650,Beras Kualitas Medium 1,Beras
2017-12-20,11700,Beras Kualitas Medium 1,Beras
2017-12-21,11700,Beras Kualitas Medium 1,Beras
2017-12-22,11650,Beras Kualitas Medium 1,Beras
2017-12-27,11800,Beras Kualitas Medium 1,Beras
2017-12-28,11800,Beras Kualitas Medium 1,Beras
2017-12-29,11850,Beras Kualitas Medium 1,Beras
2017-01-03,11150,Beras Kualitas Medium 2,Beras
2017-01-04,11200,Beras Kualitas Medium 2,Beras
2017-01-05,11200,Beras Kualitas Medium 2,Beras
2017-01-06,11200,Beras Kualitas Medium 2,Beras
2017-01-09,11200,Beras Kualitas Medium 2,Beras
2017-01-10,11200,Beras Kualitas Medium 2,Beras
2017-01-11,11200,Beras Kualitas Medium 2,Beras
2017-01-12,11200,Beras Kualitas Medium 2,Beras
2017-01-13,11200,Beras Kualitas Medium 2,Beras
2017-01-16,11200,Beras Kualitas Medium 2,Beras
2017-01-17,11200,Beras Kualitas Medium 2,Beras
2017-01-18,11200,Beras Kualitas Medium 2,Beras
2017-01-19,11200,Beras Kualitas Medium 2,Beras
2017-01-20,11200,Beras Kualitas Medium 2,Beras
2017-01-23,11200,Beras Kualitas Medium 2,Beras
2017-01-24,11200,Beras Kualitas Medium 2,Beras
2017-01-25,11200,Beras Kualitas Medium 2,Beras
2017-01-26,11200,Beras Kualitas Medium 2,Beras
2017-01-27,11200,Beras Kualitas Medium 2,Beras
2017-01-30,11200,Beras Kualitas Medium 2,Beras
2017-01-31,11200,Beras Kualitas Medium 2,Beras
2017-02-01,11150,Beras Kualitas Medium 2,Beras
2017-02-02,11150,Beras Kualitas Medium 2,Beras
2017-02-03,11150,Beras Kualitas Medium 2,Beras
2017-02-06,11150,Beras Kualitas Medium 2,Beras
2017-02-07,11150,Beras Kualitas Medium 2,Beras
2017-02-08,11150,Beras Kualitas Medium 2,Beras
2017-02-09,11100,Beras Kualitas Medium 2,Beras
2017-02-10,11150,Beras Kualitas Medium 2,Beras
2017-02-13,11150,Beras Kualitas Medium 2,Beras
2017-02-14,11150,Beras Kualitas Medium 2,Beras
2017-02-15,10150,Beras Kualitas Medium 2,Beras
2017-02-16,11150,Beras Kualitas Medium 2,Beras
2017-02-17,11150,Beras Kualitas Medium 2,Beras
2017-02-20,11200,Beras Kualitas Medium 2,Beras
2017-02-21,11550,Beras Kualitas Medium 2,Beras
2017-02-22,11200,Beras Kualitas Medium 2,Beras
2017-02-23,11200,Beras Kualitas Medium 2,Beras
2017-02-24,11550,Beras Kualitas Medium 2,Beras
2017-02-27,11150,Beras Kualitas Medium 2,Beras
2017-02-28,11150,Beras Kualitas Medium 2,Beras
2017-03-01,11150,Beras Kualitas Medium 2,Beras
2017-03-02,11150,Beras Kualitas Medium 2,Beras
2017-03-03,11150,Beras Kualitas Medium 2,Beras
2017-03-06,11150,Beras Kualitas Medium 2,Beras
2017-03-07,11150,Beras Kualitas Medium 2,Beras
2017-03-08,11150,Beras Kualitas Medium 2,Beras
2017-03-09,11150,Beras Kualitas Medium 2,Beras
2017-03-10,11150,Beras Kualitas Medium 2,Beras
2017-03-13,11150,Beras Kualitas Medium 2,Beras
2017-03-14,11150,Beras Kualitas Medium 2,Beras
2017-03-15,11150,Beras Kualitas Medium 2,Beras
2017-03-16,11150,Beras Kualitas Medium 2,Beras
2017-03-17,11150,Beras Kualitas Medium 2,Beras
2017-03-20,11150,Beras Kualitas Medium 2,Beras
2017-03-21,11150,Beras Kualitas Medium 2,Beras
2017-03-22,11150,Beras Kualitas Medium 2,Beras
2017-03-23,11150,Beras Kualitas Medium 2,Beras
2017-03-24,11150,Beras Kualitas Medium 2,Beras
2017-03-27,11150,Beras Kualitas Medium 2,Beras
2017-03-29,11100,Beras Kualitas Medium 2,Beras
2017-03-30,11100,Beras Kualitas Medium 2,Beras
2017-03-31,11100,Beras Kualitas Medium 2,Beras
2017-04-03,11100,Beras Kualitas Medium 2,Beras
2017-04-04,11100,Beras Kualitas Medium 2,Beras
2017-04-05,11150,Beras Kualitas Medium 2,Beras
2017-04-06,11100,Beras Kualitas Medium 2,Beras
2017-04-07,11100,Beras Kualitas Medium 2,Beras
2017-04-10,11100,Beras Kualitas Medium 2,Beras
2017-04-11,11100,Beras Kualitas Medium 2,Beras
2017-04-12,11100,Beras Kualitas Medium 2,Beras
2017-04-13,11100,Beras Kualitas Medium 2,Beras
2017-04-17,11100,Beras Kualitas Medium 2,Beras
2017-04-18,11100,Beras Kualitas Medium 2,Beras
2017-04-19,11100,Beras Kualitas Medium 2,Beras
2017-04-20,11100,Beras Kualitas Medium 2,Beras
2017-04-21,11050,Beras Kualitas Medium 2,Beras
2017-04-25,11100,Beras Kualitas Medium 2,Beras
2017-04-26,11100,Beras Kualitas Medium 2,Beras
2017-04-27,11100,Beras Kualitas Medium 2,Beras
2017-04-28,11100,Beras Kualitas Medium 2,Beras
2017-05-02,11050,Beras Kualitas Medium 2,Beras
2017-05-03,11050,Beras Kualitas Medium 2,Beras
2017-05-04,11050,Beras Kualitas Medium 2,Beras
2017-05-05,11050,Beras Kualitas Medium 2,Beras
2017-05-08,11100,Beras Kualitas Medium 2,Beras
2017-05-09,11050,Beras Kualitas Medium 2,Beras
2017-05-10,11100,Beras Kualitas Medium 2,Beras
2017-05-12,11100,Beras Kualitas Medium 2,Beras
2017-05-15,11100,Beras Kualitas Medium 2,Beras
2017-05-16,11100,Beras Kualitas Medium 2,Beras
2017-05-17,11100,Beras Kualitas Medium 2,Beras
2017-05-18,11100,Beras Kualitas Medium 2,Beras
2017-05-19,11100,Beras Kualitas Medium 2,Beras
2017-05-22,11100,Beras Kualitas Medium 2,Beras
2017-05-23,11100,Beras Kualitas Medium 2,Beras
2017-05-24,11100,Beras Kualitas Medium 2,Beras
